Name
"Σταθμός Διοδίων Καλαμιάς Πλευρικά (Από Αλεξ/πολη)"
"Σταθμός Διοδίων Καλαμιάς Πλευρικά (Προς Αλεξ/πολη)"
"Σταθμός Διοδίων Σιάτιστας Ανατολικά Πλευρικά (Από Ηγουμενίτσα)"
"Σταθμός Διοδίων Σιάτιστας Ανατολικά Πλευρικά (Προς Ηγουμενίτσα)"
"Σταθμός Διοδίων Βαφέικων Πλευρικά (Από Ηγουμενίτσα Προς Ξάνθη)"
"Σταθμός Διοδίων Βαφέικων Πλευρικά (Από Ηγουμενίτσα Προς Πόρτο Λάγος)"
"Σταθμός Διοδίων Βαφέικων Πλευρικά (Από Ξάνθη Προς Ηγουμενίτσα)"
"Σταθμός Διοδίων Βαφέικων Πλευρικά (Από Πόρτο Λάγος Προς Ηγουμενίτσα)"
"Σταθμός Διοδίων Ίασμου Πλευρικά (Από Αλεξ/πολη)"
"Σταθμός Διοδίων Ίασμου Πλευρικά (Προς Αλεξ/πολη)"
"Σταθμός Διοδίων ΒΙ.ΠΕ. Κομοτηνής Πλευρικά (Από Ηγουμενίτσα)"
"Σταθμός Διοδίων ΒΙ.ΠΕ. Κομοτηνής Πλευρικά (Προς Ηγουμενίτσα)"
"Σταθμός Διοδίων Παναγιάς Πλευρικά"
